3.141593e-01 3.792931e-03 3.026321e-03 3.797508e-03 3.029973e-03 3.795218e-03 3.028146e-03
1.570796e-01 9.459278e-04 7.547412e-04 9.506011e-04 7.584699e-04 9.482465e-04 7.565912e-04
7.853982e-02 2.347165e-04 1.872767e-04 2.405143e-04 1.919026e-04 2.373190e-04 1.893532e-04
3.926991e-02 5.694784e-05 4.543780e-05 8.039821e-05 6.414755e-05 6.402326e-05 5.108307e-05
