4.000000e-04 5.429981e-05 4.332498e-05 4.669030e-04 3.728555e-04 2.377508e-04 1.898607e-04
2.000000e-04 8.185224e-06 6.530864e-06 2.998730e-04 2.393882e-04 2.476972e-04 1.977513e-04
1.000000e-04 1.486919e-05 1.186389e-05 3.416980e-04 2.727507e-04 8.290754e-05 6.616122e-05
5.000000e-05 2.639567e-05 2.106070e-05 2.924602e-04 2.334678e-04 2.632109e-04 2.100699e-04
2.500000e-05 3.215873e-05 2.565896e-05 3.115902e-04 2.486621e-04 1.081692e-04 8.631065e-05
1.250000e-05 3.504022e-05 2.795805e-05 1.110500e-04 8.860823e-05 5.591931e-05 4.461642e-05
