1.000000e-02 1.239947e-04 9.893344e-05 3.178551e-04 2.534974e-04 9.352002e-05 7.459964e-05
1.200000e-02 1.654042e-04 1.319735e-04 3.566621e-04 2.844837e-04 9.475415e-05 7.557007e-05
1.230000e-02 1.713777e-04 1.367396e-04 3.628520e-04 2.894158e-04 9.469712e-05 7.552205e-05
1.260000e-02 1.781840e-04 1.421702e-04 3.707811e-04 2.957346e-04 9.509549e-05 7.583704e-05
1.300000e-02 2.650565e-02 2.129643e-02 3.788956e-04 3.021994e-04 9.504216e-05 7.579082e-05
1.500000e-02 4.261580e+33 3.400249e+33 4.256316e-04 3.394352e-04 9.558446e-05 7.620370e-05
